model-1577167384,1577168963.72,0.81,0.1249,0.78,0.1743
model-1577167384,1577168964.344,0.82,0.1357,0.66,0.2342
model-1577167384,1577168964.946,0.84,0.1185,0.66,0.2359
model-1577167384,1577168965.706,0.86,0.098,0.84,0.1445
model-1577167384,1577168966.449,0.78,0.1577,0.84,0.0854
model-1577167384,1577168967.054,0.82,0.1242,0.88,0.1022
model-1577167384,1577168967.696,0.87,0.1311,0.84,0.1268
model-1577167384,1577168968.288,0.87,0.0979,0.88,0.1184
model-1577167384,1577168968.959,0.86,0.1216,0.66,0.2583
model-1577167384,1577168969.643,0.73,0.1655,0.84,0.0915
model-1577167384,1577168970.198,0.75,0.1637,0.78,0.1406
model-1577167384,1577168970.719,0.82,0.138,0.88,0.0992
model-1577167384,1577168971.246,0.9,0.076,0.84,0.1305
model-1577167384,1577168971.757,0.8,0.1487,0.81,0.1306
model-1577167384,1577168972.26,0.73,0.1785,0.72,0.1641
model-1577167384,1577168972.769,0.81,0.1224,0.78,0.1405
model-1577167384,1577168973.271,0.81,0.1251,0.84,0.0861
model-1577167384,1577168973.781,0.87,0.1026,0.75,0.2118
model-1577167384,1577168974.294,0.8,0.1282,0.78,0.1549
model-1577167384,1577168974.809,0.82,0.1158,0.72,0.2309
model-1577167384,1577168975.325,0.83,0.117,0.81,0.1487
model-1577167384,1577168975.838,0.79,0.149,0.81,0.1099
model-1577167384,1577168976.349,0.74,0.1854,0.78,0.1453
model-1577167384,1577168976.913,0.82,0.1209,0.84,0.1205
model-1577167384,1577168977.45,0.77,0.1389,0.88,0.0965
model-1577167384,1577168977.989,0.87,0.1087,0.81,0.1158
model-1577167384,1577168978.519,0.85,0.1207,0.75,0.2066
model-1577167384,1577168979.039,0.81,0.1249,0.72,0.1451
model-1577167384,1577168979.58,0.92,0.0658,0.78,0.1622
model-1577167384,1577168980.093,0.87,0.1014,0.78,0.126
model-1577167384,1577168980.583,0.84,0.1121,0.84,0.1114
model-1577167384,1577168981.14,0.91,0.0932,0.78,0.1581
model-1577167384,1577168981.662,0.89,0.0994,0.53,0.2931
model-1577167384,1577168982.174,0.77,0.1535,0.72,0.2376
model-1577167384,1577168982.697,0.84,0.1282,0.75,0.1585
model-1577167384,1577168983.257,0.76,0.1538,0.84,0.1128
model-1577167384,1577168983.761,0.84,0.1144,0.75,0.1672
model-1577167384,1577168984.29,0.88,0.1068,0.78,0.1559
model-1577167384,1577168984.784,0.87,0.1,0.66,0.1894
model-1577167384,1577168985.069,0.83,0.1207,0.75,0.1233
model-1577167384,1577168985.582,0.75,0.1651,0.91,0.1074
model-1577167384,1577168986.074,0.81,0.1162,0.69,0.1965
model-1577167384,1577168986.587,0.85,0.1147,0.75,0.1607
model-1577167384,1577168987.093,0.91,0.0782,0.75,0.1837
model-1577167384,1577168987.597,0.83,0.1281,0.75,0.1721
model-1577167384,1577168988.123,0.81,0.1255,0.66,0.2496
model-1577167384,1577168988.628,0.81,0.1321,0.91,0.1074
model-1577167384,1577168989.123,0.81,0.1336,0.75,0.1976
model-1577167384,1577168989.614,0.88,0.089,0.91,0.1
model-1577167384,1577168990.116,0.85,0.1012,0.88,0.1288
model-1577167384,1577168990.614,0.85,0.1066,0.88,0.1135
model-1577167384,1577168991.114,0.78,0.1618,0.81,0.1254
model-1577167384,1577168991.624,0.84,0.1095,0.81,0.1125
model-1577167384,1577168992.155,0.89,0.088,0.69,0.1971
model-1577167384,1577168992.666,0.86,0.0859,0.81,0.152
model-1577167384,1577168993.194,0.84,0.1207,0.84,0.1148
model-1577167384,1577168993.71,0.81,0.1319,0.81,0.1299
model-1577167384,1577168994.239,0.87,0.1044,0.81,0.1394
model-1577167384,1577168994.729,0.8,0.1497,0.88,0.1304
model-1577167384,1577168995.221,0.8,0.1364,0.69,0.1704
model-1577167384,1577168995.73,0.87,0.0947,0.72,0.2175
model-1577167384,1577168996.237,0.9,0.0946,0.62,0.2493
model-1577167384,1577168996.764,0.85,0.1075,0.81,0.1383
model-1577167384,1577168997.274,0.83,0.1278,0.78,0.1796
model-1577167384,1577168997.776,0.85,0.1149,0.84,0.0973
model-1577167384,1577168998.289,0.79,0.1442,0.69,0.1854
model-1577167384,1577168998.791,0.83,0.1002,0.72,0.1995
model-1577167384,1577168999.291,0.76,0.189,0.88,0.0978
model-1577167384,1577168999.814,0.87,0.0992,0.72,0.1682
model-1577167384,1577169000.327,0.8,0.1219,0.75,0.1883
model-1577167384,1577169000.84,0.79,0.1413,0.75,0.1666
model-1577167384,1577169001.342,0.77,0.1677,0.69,0.2166
model-1577167384,1577169001.833,0.88,0.0921,0.88,0.1002
model-1577167384,1577169002.328,0.82,0.1157,0.81,0.1753
model-1577167384,1577169002.842,0.8,0.1123,0.69,0.2133
model-1577167384,1577169003.338,0.8,0.1472,0.66,0.1784
model-1577167384,1577169003.838,0.73,0.1921,0.84,0.1198
model-1577167384,1577169004.332,0.81,0.1324,0.78,0.1282
model-1577167384,1577169004.817,0.8,0.1374,0.88,0.0984
model-1577167384,1577169005.307,0.74,0.1528,0.75,0.1706
model-1577167384,1577169005.812,0.83,0.1251,0.75,0.1836
model-1577167384,1577169006.327,0.84,0.1122,0.81,0.1161
model-1577167384,1577169006.858,0.83,0.1203,0.69,0.2029
model-1577167384,1577169007.742,0.83,0.1303,0.88,0.093
model-1577167384,1577169008.351,0.84,0.14,0.81,0.1329
model-1577167384,1577169008.882,0.78,0.1317,0.81,0.1893
model-1577167384,1577169009.458,0.86,0.0963,0.69,0.2165
model-1577167384,1577169010.007,0.87,0.1158,0.88,0.1082
model-1577167384,1577169010.512,0.86,0.1211,0.78,0.1601
model-1577167384,1577169011.06,0.85,0.1035,0.78,0.1349
model-1577167384,1577169011.581,0.82,0.1293,0.78,0.1502
model-1577167384,1577169012.127,0.8,0.1425,0.69,0.192
model-1577167384,1577169012.656,0.84,0.1164,0.84,0.0999
model-1577167384,1577169013.226,0.81,0.1286,0.88,0.1208
model-1577167384,1577169013.799,0.84,0.1261,0.88,0.1277
model-1577167384,1577169014.342,0.83,0.1147,0.69,0.1831
model-1577167384,1577169014.854,0.83,0.1123,0.81,0.1283
model-1577167384,1577169015.382,0.8,0.1433,0.88,0.0995
model-1577167384,1577169015.929,0.9,0.0891,0.91,0.0763
model-1577167384,1577169016.472,0.78,0.1559,0.81,0.1263
model-1577167384,1577169017.005,0.85,0.1107,0.78,0.1476
model-1577167384,1577169017.55,0.91,0.0721,0.72,0.1881
model-1577167384,1577169018.067,0.88,0.1113,0.72,0.2142
model-1577167384,1577169018.584,0.81,0.1373,0.81,0.1292
model-1577167384,1577169019.091,0.82,0.1441,0.78,0.1733
model-1577167384,1577169019.597,0.82,0.1345,0.81,0.1193
model-1577167384,1577169020.128,0.92,0.0836,0.78,0.1244
model-1577167384,1577169020.646,0.85,0.1194,0.88,0.0893
model-1577167384,1577169021.14,0.89,0.0988,0.81,0.1373
model-1577167384,1577169021.661,0.85,0.0987,0.97,0.066
model-1577167384,1577169022.169,0.88,0.0981,0.84,0.1344
model-1577167384,1577169022.663,0.87,0.0896,0.81,0.0992
model-1577167384,1577169023.162,0.89,0.1043,0.81,0.1412
model-1577167384,1577169023.651,0.89,0.0976,0.91,0.1025
model-1577167384,1577169024.173,0.85,0.1059,0.91,0.094
model-1577167384,1577169024.687,0.84,0.1172,0.78,0.1769
model-1577167384,1577169025.194,0.89,0.1085,0.69,0.1888
model-1577167384,1577169025.718,0.84,0.1335,0.78,0.1319
model-1577167384,1577169026.24,0.85,0.108,0.66,0.2525
model-1577167384,1577169026.796,0.85,0.1231,0.78,0.1164
model-1577167384,1577169027.334,0.9,0.0722,0.81,0.1309
model-1577167384,1577169027.889,0.83,0.1174,0.81,0.1321
model-1577167384,1577169028.402,0.87,0.1001,0.91,0.0804
model-1577167384,1577169028.914,0.89,0.0769,0.91,0.0926
model-1577167384,1577169029.446,0.82,0.1222,0.78,0.1537
model-1577167384,1577169029.974,0.83,0.1254,0.72,0.1825
model-1577167384,1577169030.503,0.89,0.088,0.69,0.1778
model-1577167384,1577169031.02,0.87,0.1016,0.75,0.2139
model-1577167384,1577169031.556,0.96,0.0548,0.81,0.1514
model-1577167384,1577169032.072,0.89,0.086,0.66,0.232
model-1577167384,1577169032.589,0.86,0.1025,0.75,0.2293
model-1577167384,1577169033.079,0.83,0.1206,0.84,0.118
model-1577167384,1577169033.616,0.88,0.1047,0.81,0.1187
model-1577167384,1577169034.113,0.9,0.0641,0.84,0.1135
model-1577167384,1577169034.639,0.91,0.0727,0.78,0.1503
model-1577167384,1577169035.176,0.88,0.0934,0.81,0.1529
model-1577167384,1577169036.041,0.73,0.1884,0.78,0.1155
model-1577167384,1577169036.842,0.85,0.1224,0.81,0.1177
model-1577167384,1577169037.556,0.87,0.1009,0.84,0.1598
model-1577167384,1577169038.096,0.88,0.0872,0.81,0.1347
model-1577167384,1577169038.628,0.78,0.1568,0.91,0.0716
model-1577167384,1577169039.15,0.78,0.1592,0.75,0.1557
model-1577167384,1577169039.649,0.91,0.0702,0.84,0.1112
model-1577167384,1577169040.141,0.84,0.1209,0.88,0.1272
model-1577167384,1577169040.631,0.9,0.1051,0.78,0.1269
model-1577167384,1577169041.125,0.82,0.1037,0.91,0.0834
model-1577167384,1577169041.64,0.81,0.1365,0.75,0.1571
model-1577167384,1577169042.143,0.85,0.1022,0.84,0.1212
model-1577167384,1577169042.618,0.88,0.0804,0.84,0.1325
model-1577167384,1577169043.106,0.87,0.1018,0.84,0.1366
model-1577167384,1577169043.648,0.8,0.1221,0.78,0.1245
model-1577167384,1577169044.291,0.82,0.1142,0.59,0.2742
model-1577167384,1577169045.09,0.8,0.1635,0.69,0.255
model-1577167384,1577169045.763,0.79,0.154,0.81,0.1394
model-1577167384,1577169046.501,0.82,0.1271,0.84,0.1141
model-1577167384,1577169047.039,0.85,0.1148,0.75,0.1694
model-1577167384,1577169047.576,0.83,0.1064,0.59,0.2932
model-1577167384,1577169048.12,0.87,0.0854,0.78,0.1611
model-1577167384,1577169048.664,0.95,0.0709,0.75,0.1679
model-1577167384,1577169049.192,0.86,0.1002,0.72,0.1976
model-1577167384,1577169049.703,0.73,0.1968,0.84,0.1147
model-1577167384,1577169050.212,0.87,0.1034,0.75,0.1699
model-1577167384,1577169050.81,0.91,0.082,0.78,0.1255
model-1577167384,1577169051.375,0.82,0.1392,0.72,0.2061
model-1577167384,1577169051.974,0.87,0.1093,0.75,0.1918
model-1577167384,1577169052.497,0.86,0.1108,0.72,0.2267
model-1577167384,1577169053.015,0.81,0.1136,0.91,0.086
model-1577167384,1577169053.563,0.88,0.0979,0.81,0.1345
model-1577167384,1577169054.106,0.89,0.0889,0.56,0.3234
model-1577167384,1577169054.678,0.82,0.1402,0.72,0.19
model-1577167384,1577169055.298,0.81,0.1308,0.81,0.152
model-1577167384,1577169055.841,0.85,0.1293,0.88,0.0827
model-1577167384,1577169056.371,0.86,0.0917,0.91,0.1044
model-1577167384,1577169056.933,0.82,0.1403,0.81,0.1629
model-1577167384,1577169057.464,0.8,0.1396,0.81,0.1283
model-1577167384,1577169057.995,0.9,0.0872,0.91,0.1023
model-1577167384,1577169058.536,0.85,0.1082,0.78,0.1387
model-1577167384,1577169059.049,0.85,0.1145,0.78,0.1525
model-1577167384,1577169059.565,0.86,0.1028,0.81,0.1474
model-1577167384,1577169060.075,0.88,0.1015,0.81,0.1765
model-1577167384,1577169060.583,0.85,0.1142,0.78,0.1318
model-1577167384,1577169061.091,0.78,0.1577,0.78,0.1507
model-1577167384,1577169061.601,0.81,0.1181,0.94,0.0783
model-1577167384,1577169062.118,0.76,0.1653,0.72,0.188
model-1577167384,1577169062.627,0.79,0.141,0.75,0.156
model-1577167384,1577169063.141,0.88,0.0937,0.69,0.2203
model-1577167384,1577169063.663,0.86,0.1074,0.72,0.1777
model-1577167384,1577169064.172,0.87,0.1186,0.75,0.1578
model-1577167384,1577169064.729,0.74,0.1712,0.66,0.2325
model-1577167384,1577169065.243,0.79,0.1511,0.62,0.2443
model-1577167384,1577169065.765,0.75,0.1453,0.72,0.1837
model-1577167384,1577169066.289,0.82,0.1314,0.72,0.1679
model-1577167384,1577169066.801,0.81,0.1314,0.62,0.2388
model-1577167384,1577169067.31,0.85,0.1169,0.81,0.1156
model-1577167384,1577169067.831,0.81,0.1333,0.69,0.2142
model-1577167384,1577169068.385,0.84,0.1198,0.78,0.1853
model-1577167384,1577169068.927,0.84,0.1186,0.72,0.168
model-1577167384,1577169069.512,0.87,0.1118,0.75,0.1615
model-1577167384,1577169070.164,0.87,0.1063,0.84,0.1387
model-1577167384,1577169070.686,0.9,0.0832,0.81,0.1344
model-1577167384,1577169071.262,0.82,0.1471,0.81,0.14
model-1577167384,1577169071.77,0.83,0.1059,0.59,0.2775
model-1577167384,1577169072.304,0.82,0.1375,0.69,0.229
model-1577167384,1577169072.85,0.84,0.1232,0.81,0.1187
model-1577167384,1577169073.422,0.78,0.1274,0.94,0.0718
model-1577167384,1577169074.03,0.83,0.142,0.69,0.1712
model-1577167384,1577169074.626,0.92,0.0893,0.81,0.1321
model-1577167384,1577169075.224,0.87,0.1038,0.84,0.1397
model-1577167384,1577169075.831,0.87,0.0915,0.88,0.1114
model-1577167384,1577169076.441,0.77,0.1501,0.81,0.1587
model-1577167384,1577169077.03,0.91,0.0724,0.81,0.1443
model-1577167384,1577169077.595,0.8,0.1342,0.88,0.1237
model-1577167384,1577169078.156,0.86,0.1107,0.78,0.1452
model-1577167384,1577169078.74,0.79,0.1334,0.69,0.1937
model-1577167384,1577169079.318,0.78,0.1496,0.78,0.165
model-1577167384,1577169079.904,0.85,0.1052,0.81,0.1684
model-1577167384,1577169080.49,0.81,0.1378,0.91,0.0652
model-1577167384,1577169081.11,0.86,0.1163,0.78,0.1637
model-1577167384,1577169081.672,0.86,0.1107,0.84,0.0852
model-1577167384,1577169082.221,0.82,0.1153,0.84,0.0877
model-1577167384,1577169082.803,0.83,0.14,0.78,0.1605
model-1577167384,1577169083.393,0.85,0.118,0.78,0.1988
model-1577167384,1577169083.956,0.86,0.1057,0.72,0.2
model-1577167384,1577169084.535,0.83,0.1343,0.78,0.1659
model-1577167384,1577169085.076,0.81,0.132,0.78,0.154
model-1577167384,1577169085.63,0.86,0.113,0.69,0.1843
model-1577167384,1577169086.292,0.82,0.121,0.78,0.189
model-1577167384,1577169087.025,0.84,0.1108,0.69,0.2413
model-1577167384,1577169087.655,0.9,0.0844,0.84,0.1126
model-1577167384,1577169088.203,0.85,0.1297,0.75,0.2178
model-1577167384,1577169088.73,0.83,0.1276,0.78,0.147
model-1577167384,1577169089.274,0.82,0.1386,0.81,0.1438
model-1577167384,1577169089.816,0.88,0.0867,0.69,0.2353
model-1577167384,1577169090.356,0.88,0.1101,0.69,0.1966
model-1577167384,1577169090.979,0.8,0.1565,0.81,0.1077
model-1577167384,1577169091.737,0.71,0.1837,0.75,0.1774
model-1577167384,1577169092.452,0.81,0.1339,0.72,0.2155
model-1577167384,1577169093.043,0.87,0.0793,0.75,0.1643
model-1577167384,1577169093.76,0.81,0.1278,0.84,0.1173
model-1577167384,1577169094.43,0.83,0.1447,0.69,0.1848
model-1577167384,1577169095.162,0.83,0.117,0.78,0.1734
model-1577167384,1577169095.75,0.84,0.1122,0.75,0.1479
model-1577167384,1577169096.443,0.88,0.1099,0.88,0.1416
model-1577167384,1577169096.992,0.82,0.1123,0.69,0.228
model-1577167384,1577169097.583,0.86,0.097,0.72,0.1806
model-1577167384,1577169098.161,0.85,0.1215,0.59,0.2049
model-1577167384,1577169098.72,0.83,0.1411,0.78,0.1439
model-1577167384,1577169099.284,0.8,0.1566,0.72,0.1823
model-1577167384,1577169099.853,0.82,0.1253,0.72,0.1758
model-1577167384,1577169100.498,0.88,0.1095,0.69,0.169
model-1577167384,1577169101.114,0.88,0.1061,0.59,0.2986
model-1577167384,1577169101.742,0.87,0.1008,0.78,0.1632
model-1577167384,1577169102.374,0.89,0.0875,0.88,0.1111
model-1577167384,1577169103.017,0.94,0.0515,0.84,0.0962
model-1577167384,1577169103.654,0.9,0.089,0.72,0.1518
model-1577167384,1577169104.279,0.86,0.1103,0.84,0.1146
model-1577167384,1577169104.821,0.91,0.0744,0.69,0.1685
model-1577167384,1577169105.348,0.82,0.1195,0.72,0.1715
model-1577167384,1577169105.875,0.78,0.1702,0.66,0.2185
model-1577167384,1577169106.402,0.83,0.1316,0.84,0.0949
model-1577167384,1577169106.927,0.81,0.1424,0.72,0.2326
model-1577167384,1577169107.462,0.85,0.1033,0.88,0.0909
model-1577167384,1577169107.987,0.88,0.0944,0.78,0.2066
model-1577167384,1577169108.498,0.84,0.1125,0.78,0.1654
model-1577167384,1577169108.852,0.81,0.1096,0.75,0.1988
model-1577167384,1577169109.412,0.75,0.1609,0.84,0.1143
model-1577167384,1577169110.062,0.87,0.102,0.88,0.1008
model-1577167384,1577169110.815,0.85,0.0995,0.75,0.1953
model-1577167384,1577169111.511,0.92,0.0798,0.84,0.1048
model-1577167384,1577169112.101,0.84,0.116,0.5,0.3273
model-1577167384,1577169112.705,0.82,0.1214,0.81,0.1819
model-1577167384,1577169113.327,0.88,0.1155,0.72,0.1965
model-1577167384,1577169113.93,0.83,0.1318,0.75,0.1559
model-1577167384,1577169114.53,0.91,0.0834,0.69,0.1824
model-1577167384,1577169115.269,0.88,0.0887,0.81,0.1715
model-1577167384,1577169116.144,0.86,0.1102,0.81,0.1596
model-1577167384,1577169116.777,0.8,0.1548,0.84,0.1229
model-1577167384,1577169117.501,0.87,0.107,0.94,0.0504
model-1577167384,1577169118.222,0.88,0.0935,0.78,0.1696
model-1577167384,1577169118.851,0.83,0.0906,0.91,0.0998
model-1577167384,1577169119.418,0.82,0.123,0.78,0.1445
model-1577167384,1577169120.029,0.84,0.1179,0.72,0.1354
model-1577167384,1577169120.582,0.89,0.0994,0.69,0.1948
model-1577167384,1577169121.243,0.81,0.1483,0.84,0.104
model-1577167384,1577169121.899,0.81,0.1277,0.56,0.2364
model-1577167384,1577169122.618,0.87,0.0952,0.75,0.1822
model-1577167384,1577169123.221,0.9,0.0878,0.78,0.16
model-1577167384,1577169123.852,0.88,0.1066,0.81,0.1244
model-1577167384,1577169124.441,0.87,0.1104,0.94,0.111
model-1577167384,1577169124.986,0.86,0.112,0.84,0.1043
model-1577167384,1577169125.559,0.8,0.1446,0.88,0.1021
model-1577167384,1577169126.15,0.89,0.0928,0.75,0.1677
model-1577167384,1577169126.745,0.76,0.1645,0.84,0.1049
model-1577167384,1577169127.31,0.91,0.0717,0.59,0.2609
model-1577167384,1577169127.848,0.84,0.1142,0.72,0.1719
model-1577167384,1577169128.445,0.81,0.1266,0.72,0.2263
model-1577167384,1577169129.008,0.81,0.1539,0.69,0.185
model-1577167384,1577169129.473,0.89,0.0943,0.81,0.1296
model-1577167384,1577169129.946,0.87,0.0963,0.72,0.1798
model-1577167384,1577169130.407,0.84,0.1018,0.62,0.2479
model-1577167384,1577169130.875,0.8,0.1419,0.81,0.1304
model-1577167384,1577169131.348,0.73,0.1797,0.78,0.1159
model-1577167384,1577169131.82,0.81,0.133,0.81,0.1223
model-1577167384,1577169132.323,0.77,0.1383,0.69,0.1982
model-1577167384,1577169132.799,0.8,0.1375,0.78,0.1237
model-1577167384,1577169133.348,0.85,0.1208,0.81,0.1052
model-1577167384,1577169133.846,0.84,0.1232,0.69,0.2155
model-1577167384,1577169134.386,0.84,0.1011,0.81,0.1317
model-1577167384,1577169134.981,0.85,0.1175,0.72,0.1912
model-1577167384,1577169135.511,0.81,0.1377,0.84,0.1159
model-1577167384,1577169136.003,0.85,0.1249,0.91,0.0805
model-1577167384,1577169136.485,0.87,0.0937,0.84,0.1062
model-1577167384,1577169136.96,0.85,0.1177,0.75,0.2073
model-1577167384,1577169137.43,0.81,0.1386,0.75,0.165
model-1577167384,1577169137.897,0.9,0.0919,0.81,0.1412
model-1577167384,1577169138.366,0.83,0.1116,0.94,0.0811
model-1577167384,1577169138.835,0.86,0.1202,0.88,0.07
model-1577167384,1577169139.302,0.84,0.1056,0.75,0.2102
model-1577167384,1577169139.777,0.81,0.1237,0.81,0.1405
model-1577167384,1577169140.248,0.81,0.1459,0.84,0.1063
model-1577167384,1577169140.717,0.82,0.1275,0.78,0.1441
model-1577167384,1577169141.187,0.87,0.1035,0.78,0.1592
model-1577167384,1577169141.658,0.76,0.1492,0.84,0.1131
model-1577167384,1577169142.131,0.89,0.0967,0.88,0.1078
model-1577167384,1577169142.608,0.74,0.1571,0.72,0.1474
model-1577167384,1577169143.079,0.85,0.1302,0.84,0.1675
model-1577167384,1577169143.559,0.91,0.0741,0.88,0.0777
model-1577167384,1577169144.039,0.86,0.1008,0.72,0.1921
model-1577167384,1577169144.51,0.81,0.1392,0.75,0.1874
model-1577167384,1577169144.982,0.82,0.1385,0.62,0.2298
model-1577167384,1577169145.451,0.84,0.1158,0.81,0.1391
model-1577167384,1577169145.923,0.89,0.0814,0.81,0.1497
model-1577167384,1577169146.403,0.89,0.0941,0.69,0.2286
model-1577167384,1577169146.878,0.91,0.0878,0.75,0.1639
model-1577167384,1577169147.353,0.88,0.0894,0.69,0.1787
model-1577167384,1577169147.821,0.88,0.0986,0.72,0.1645
model-1577167384,1577169148.289,0.83,0.1049,0.69,0.2003
model-1577167384,1577169148.763,0.86,0.0966,0.78,0.1839
model-1577167384,1577169149.229,0.89,0.0912,0.78,0.1182
model-1577167384,1577169149.698,0.86,0.1,0.88,0.0851
model-1577167384,1577169150.163,0.86,0.1087,0.69,0.2005
model-1577167384,1577169150.646,0.91,0.0975,0.69,0.1951
model-1577167384,1577169151.113,0.83,0.1189,0.84,0.1345
model-1577167384,1577169151.598,0.88,0.0923,0.78,0.1848
model-1577167384,1577169152.064,0.86,0.119,0.88,0.1187
model-1577167384,1577169152.532,0.87,0.0919,0.75,0.1464
model-1577167384,1577169153.002,0.84,0.1194,0.69,0.218
model-1577167384,1577169153.468,0.88,0.0901,0.78,0.2021
model-1577167384,1577169153.941,0.91,0.0808,0.72,0.2204
model-1577167384,1577169154.408,0.85,0.1075,0.88,0.1159
model-1577167384,1577169154.876,0.81,0.1254,0.88,0.1039
model-1577167384,1577169155.345,0.92,0.0751,0.88,0.1307
model-1577167384,1577169155.812,0.87,0.0951,0.69,0.2176
model-1577167384,1577169156.279,0.93,0.0709,0.78,0.1331
model-1577167384,1577169156.745,0.89,0.0935,0.66,0.235
model-1577167384,1577169157.217,0.86,0.1169,0.81,0.1436
model-1577167384,1577169157.693,0.87,0.1146,0.78,0.1299
model-1577167384,1577169158.161,0.89,0.0917,0.78,0.1557
model-1577167384,1577169158.628,0.94,0.0479,0.78,0.1769
model-1577167384,1577169159.096,0.91,0.0807,0.81,0.153
model-1577167384,1577169159.561,0.92,0.0741,0.78,0.1703
model-1577167384,1577169160.028,0.79,0.1514,0.84,0.1237
model-1577167384,1577169160.501,0.88,0.1055,0.81,0.1557
model-1577167384,1577169160.975,0.85,0.0902,0.78,0.1262
model-1577167384,1577169161.445,0.92,0.0735,0.62,0.3035
model-1577167384,1577169161.914,0.8,0.1466,0.69,0.2428
model-1577167384,1577169162.379,0.8,0.1333,0.75,0.1707
model-1577167384,1577169162.858,0.92,0.0608,0.91,0.0915
model-1577167384,1577169163.338,0.86,0.0971,0.81,0.1613
model-1577167384,1577169163.811,0.86,0.1072,0.88,0.1491
model-1577167384,1577169164.279,0.86,0.0965,0.75,0.1872
model-1577167384,1577169164.75,0.84,0.1332,0.84,0.1189
model-1577167384,1577169165.22,0.86,0.1112,0.72,0.1958
model-1577167384,1577169165.688,0.9,0.069,0.88,0.0766
model-1577167384,1577169166.166,0.86,0.1083,0.78,0.2088
model-1577167384,1577169166.63,0.81,0.1209,0.84,0.0862
model-1577167384,1577169167.096,0.87,0.1039,0.62,0.2101
model-1577167384,1577169167.562,0.83,0.1434,0.72,0.1736
model-1577167384,1577169168.04,0.85,0.1294,0.72,0.1883
model-1577167384,1577169168.509,0.8,0.1229,0.81,0.1679
model-1577167384,1577169168.976,0.8,0.1238,0.88,0.1085
model-1577167384,1577169169.443,0.89,0.0915,0.84,0.1382
model-1577167384,1577169169.917,0.89,0.082,0.81,0.1272
model-1577167384,1577169170.384,0.94,0.0617,0.88,0.0912
model-1577167384,1577169170.869,0.84,0.1131,0.78,0.1747
model-1577167384,1577169171.344,0.72,0.2105,0.75,0.1446
model-1577167384,1577169171.817,0.85,0.0942,0.75,0.1867
model-1577167384,1577169172.293,0.91,0.0946,0.75,0.1624
model-1577167384,1577169172.758,0.83,0.1304,0.75,0.1782
model-1577167384,1577169173.236,0.87,0.1049,0.78,0.1451
model-1577167384,1577169173.771,0.78,0.1313,0.81,0.1094
model-1577167384,1577169174.267,0.83,0.1115,0.72,0.2537
model-1577167384,1577169174.801,0.87,0.0987,0.84,0.0975
model-1577167384,1577169175.287,0.91,0.0747,0.75,0.1753
model-1577167384,1577169175.801,0.83,0.1466,0.81,0.1401
model-1577167384,1577169176.369,0.79,0.1475,0.66,0.2512
model-1577167384,1577169176.88,0.78,0.1556,0.72,0.2029
model-1577167384,1577169177.401,0.82,0.1208,0.69,0.2292
model-1577167384,1577169178.007,0.8,0.1269,0.78,0.1369
model-1577167384,1577169178.557,0.88,0.0913,0.78,0.1858
model-1577167384,1577169179.06,0.92,0.0838,0.88,0.1163
model-1577167384,1577169179.564,0.84,0.1195,0.47,0.3526
model-1577167384,1577169180.067,0.79,0.1442,0.75,0.1695
model-1577167384,1577169180.545,0.83,0.1179,0.84,0.1211
model-1577167384,1577169181.113,0.87,0.1004,0.81,0.1211
model-1577167384,1577169181.635,0.87,0.0976,0.78,0.1739
model-1577167384,1577169182.172,0.77,0.1386,0.84,0.1103
model-1577167384,1577169182.707,0.82,0.1109,0.78,0.1341
model-1577167384,1577169183.288,0.72,0.2048,0.84,0.1471
model-1577167384,1577169183.842,0.74,0.1751,0.75,0.2042
model-1577167384,1577169184.32,0.81,0.1092,0.59,0.2792
model-1577167384,1577169184.845,0.83,0.1163,0.66,0.2452
model-1577167384,1577169185.371,0.82,0.1266,0.88,0.1344
model-1577167384,1577169185.915,0.82,0.1526,0.72,0.185
model-1577167384,1577169186.457,0.82,0.1333,0.84,0.1486
model-1577167384,1577169186.994,0.81,0.1498,0.84,0.1224
model-1577167384,1577169187.487,0.83,0.1122,0.91,0.09
model-1577167384,1577169187.981,0.84,0.1184,0.88,0.1079
model-1577167384,1577169188.491,0.85,0.1072,0.78,0.1571
model-1577167384,1577169188.992,0.79,0.1266,0.81,0.1525
model-1577167384,1577169189.535,0.83,0.1221,0.75,0.1474
model-1577167384,1577169190.195,0.78,0.1423,0.78,0.1653
model-1577167384,1577169190.706,0.87,0.1086,0.78,0.1511
model-1577167384,1577169191.259,0.84,0.1185,0.84,0.1146
model-1577167384,1577169191.824,0.89,0.0853,0.88,0.1341
model-1577167384,1577169192.353,0.84,0.1274,0.69,0.1791
model-1577167384,1577169192.877,0.84,0.1017,0.72,0.1903
model-1577167384,1577169193.474,0.84,0.1387,0.75,0.213
model-1577167384,1577169194.098,0.83,0.1178,0.78,0.1712
model-1577167384,1577169194.703,0.85,0.1133,0.84,0.1491
model-1577167384,1577169195.203,0.85,0.1233,0.78,0.1946
model-1577167384,1577169195.718,0.9,0.0981,0.81,0.1364
model-1577167384,1577169196.24,0.91,0.0801,0.84,0.1113
model-1577167384,1577169196.78,0.86,0.0912,0.84,0.0941
model-1577167384,1577169197.281,0.83,0.1036,0.81,0.1283
model-1577167384,1577169197.771,0.9,0.0825,0.72,0.2148
model-1577167384,1577169198.282,0.87,0.1181,0.62,0.2589
model-1577167384,1577169198.808,0.84,0.1227,0.69,0.1985
model-1577167384,1577169199.352,0.81,0.1174,0.75,0.1394
